"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-380108","Chemokine receptors bind chemokines","20/307","59/11214",0.338983050847458,12.3822668801413,14.7060969609836,3.21846220871012e-17,2.72925595298618e-14,2.54427907235926e-14,"CCL4/CCL3/CCL3L1/CCL3L3/CXCL6/CCL19/CXCL9/CXCL11/CXCL13/PF4/CXCL5/CXCL3/CCL20/CXCL8/CCL21/CXCL2/CCL11/CXCL1/CXCR2/ACKR4",20
"R-HSA-6783783","Interleukin-10 signaling","16/307","47/11214",0.340425531914894,12.4349573775036,13.1793096920315,4.71718039736958e-14,2.0000844884847e-11,1.86452762022345e-11,"CCL4/CCL3/CCL3L1/CCL3L3/CCL19/IL1B/CCL20/CXCL8/PTGS2/CXCL2/TIMP1/CXCL1/IL10RA/TNFRSF1B/IL6/IL1A",16
"R-HSA-6785807","Interleukin-4 and Interleukin-13 signaling","22/307","108/11214",0.203703703703704,7.44082519001086,11.2837121215675,1.15135717996073e-13,3.25450296202234e-11,3.03392716544039e-11,"SAA1/MMP9/MMP1/MMP3/IL1B/CXCL8/LCN2/PTGS2/TWIST1/MUC1/MMP2/CCL11/TIMP1/SOCS1/IL13RA2/ANXA1/NOS2/SOCS3/TNFRSF1B/COL1A2/IL6/IL1A",22
"R-HSA-375276","Peptide ligand-binding receptors","28/307","201/11214",0.139303482587065,5.08843405124216,9.81249951017548,1.04297080958129e-12,2.21109811631233e-10,2.06123967893565e-10,"SAA1/CCL4/CCL3/CCL3L1/CCL3L3/CXCL6/CCL19/CXCL9/CXCL11/CXCL13/PF4/CXCL5/CXCL3/PROK2/APLNR/CCL20/CXCL8/CCL21/CXCL2/PNOC/AGT/CCL11/GAL/ANXA1/CXCL1/CXCR2/ACKR4/ACKR1",28
"R-HSA-449147","Signaling by Interleukins","40/307","460/11214",0.0869565217391304,3.17632063447104,7.99639468444253,6.98088613021888e-11,1.18395828768512e-08,1.10371483869355e-08,"SAA1/CCL4/CCL3/CCL3L1/CCL3L3/CCL19/CSF2RB/DUSP4/MMP9/MMP1/MMP3/IL1B/S100B/CCL20/CXCL8/LCN2/PTGS2/CXCL2/TWIST1/MUC1/MMP2/S100A12/CCL11/TIMP1/SOCS1/IL33/IL13RA2/ANXA1/NOS2/SOCS3/CXCL1/PTPN13/LYN/IL10RA/TNFRSF1B/MAP3K8/COL1A2/IL18R1/IL6/IL1A",40
"R-HSA-1442490","Collagen degradation","15/307","64/11214",0.234375,8.56117671009772,10.1769908371291,1.23087627458e-10,1.73963846807306e-08,1.62173347756066e-08,"COL18A1/MMP9/MMP10/MMP1/MMP3/MMP12/COL4A1/COL7A1/MMP2/MMP7/COL15A1/COL5A2/COL1A2/COL6A3/CTSK",15
"R-HSA-373076","Class A/1 (Rhodopsin-like receptors)","32/307","334/11214",0.0958083832335329,3.49965866312977,7.78066892948205,5.84521136815439e-10,7.08105605742132e-08,6.60113343982549e-08,"SAA1/CCL4/CCL3/CCL3L1/CCL3L3/CXCL6/CCL19/CXCL9/CXCL11/CXCL13/PF4/CXCL5/CXCL3/PROK2/HCAR2/HCAR3/APLNR/FFAR2/P2RY13/CCL20/CXCL8/CCL21/CXCL2/PNOC/AGT/CCL11/GAL/ANXA1/CXCL1/CXCR2/ACKR4/ACKR1",32
"R-HSA-500792","GPCR ligand binding","38/307","468/11214",0.0811965811965812,2.96592332748685,7.28859009780837,1.55652310909372e-09,1.64991449563934e-07,1.5380905985913e-07,"SAA1/CCL4/CCL3/CCL3L1/CCL3L3/CXCL6/CCL19/CXCL9/CXCL11/CXCL13/PF4/CXCL5/CXCL3/PROK2/HCAR2/HCAR3/GABBR1/WNT5A/APLNR/FFAR2/P2RY13/CCL20/CXCL8/CCL21/CXCL2/PNOC/AGT/CCL11/GNG11/GAL/RAMP3/ANXA1/CXCL1/CXCR2/CD55/ADM/ACKR4/ACKR1",38
"R-HSA-418594","G alpha (i) signalling events","30/307","318/11214",0.0943396226415094,3.44600823551103,7.42361379100165,3.00939789350892e-09,2.83552157077285e-07,2.64334247722245e-07,"SAA1/CCL4/GNA15/CXCL6/CCL19/CXCL9/CXCL11/CXCL13/PF4/CXCL5/CXCL3/HCAR2/HCAR3/GABBR1/APLNR/PPP3R1/P2RY13/CCL20/CXCL8/CCL21/CXCL2/PNOC/AGT/GNG11/GAL/ANXA1/CXCL1/RGS1/CXCR2/RGS5",30
"R-HSA-2022090","Assembly of collagen fibrils and other multimeric structures","13/307","61/11214",0.213114754098361,7.78458909595771,8.9139472285892,7.59690722215846e-09,6.44217732439037e-07,6.00555507772737e-07,"COL18A1/MMP9/MMP3/COL4A1/COL7A1/LOXL1/MMP7/COL15A1/PXDN/COL5A2/COL1A2/COL6A3/PCOLCE",13
