"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006805","xenobiotic metabolic process","19/220","126/18805",0.150793650793651,12.88943001443,14.5688299870132,4.7572506695607e-16,1.30301095839268e-12,1.15476000463231e-12,"UGT2B11/UGT2B15/UGT1A9/UGT1A6/UGT1A1/UGT1A3/UGT1A8/UGT1A7/UGT1A10/CYP2B6/GSTA1/CYP2S1/UGT2B17/CYP4F2/FMO5/CYP4F12/ABCB1/CES2/FMO4",19
"GO:0042445","hormone metabolic process","22/220","240/18805",0.0916666666666667,7.83541666666667,11.5952019240405,8.97675677063652e-14,1.22936683973867e-10,1.08949479542567e-10,"DHRS11/UGT2B11/FOXA1/UGT2B15/UGT2B28/UGT1A9/UGT1A1/UGT1A3/UGT1A8/UGT1A7/ADH1C/ADH6/ADH1A/GHR/MEP1A/BMP5/CYP2S1/HSD17B2/UGT2B17/SCNN1B/CLCN2/HSD3B2",22
"GO:0071466","cellular response to xenobiotic stimulus","20/220","198/18805",0.101010101010101,8.63406795224977,11.7491274972916,2.02792802840976e-13,1.85149828993811e-10,1.64084281877646e-10,"UGT2B11/UGT2B15/UGT1A9/UGT1A6/UGT1A1/UGT1A3/UGT1A8/UGT1A7/UGT1A10/CYP2B6/GSTA1/CYP2S1/UGT2B17/CYP4F2/FMO5/CYP4F12/EDN1/ABCB1/CES2/FMO4",20
"GO:0008202","steroid metabolic process","24/220","335/18805",0.0716417910447761,6.12374491180461,10.2951252548151,1.41702589640162e-12,9.70308482561011e-10,8.59910978184774e-10,"DHRS11/UGT2B11/UGT2B15/UGT2B28/UGT1A1/UGT1A4/UGT1A3/UGT1A8/UGT1A7/CYP2B6/BMP5/AMACR/NR1H4/VLDLR/HSD11B2/HSD17B2/EPHX2/UGT2B17/AQP8/HMGCS2/FMO5/SCNN1B/CLCN2/HSD3B2",24
"GO:0006631","fatty acid metabolic process","26/220","413/18805",0.062953995157385,5.3811358133392,9.79495492968666,3.01549420657683e-12,1.65188772636279e-09,1.46394308218235e-09,"PNLIPRP2/UGT1A9/UGT1A6/UGT1A1/UGT1A4/UGT1A3/UGT1A8/UGT1A7/UGT1A10/CYP2B6/GSTA1/AMACR/CYP2S1/PHYH/PCK1/PPARG/ACADS/ETFDH/ACSF2/NAAA/ACOX1/CYP4F2/CYP4F12/EDN1/CES2/FMO4",26
"GO:0009410","response to xenobiotic stimulus","27/220","453/18805",0.0596026490066225,5.09467188440698,9.59802078631746,4.00424463484359e-12,1.8279376758061e-09,1.61996282946479e-09,"UGT2B11/UGT2B15/OTC/UGT1A9/UGT1A6/UGT1A1/UGT1A3/UGT1A8/UGT1A7/UGT1A10/CYP2B6/GSTA1/CYP2S1/HSD11B2/ABAT/SLC1A1/UGT2B17/HMGCS2/VAV3/CYP4F2/FMO5/CYP4F12/SCNN1B/EDN1/ABCB1/CES2/FMO4",27
"GO:0009636","response to toxic substance","21/220","272/18805",0.0772058823529412,6.59934826203209,10.1205531081375,9.32392009418649e-12,3.64831673399668e-09,3.23322702814948e-09,"TRPM6/NHERF4/MB/UGT1A7/UGT1A10/SLC23A1/GSTA1/MT1E/MT1M/MT1H/MT1X/EPHX2/MT1F/MT1G/SLC22A5/AQP8/SLC30A10/PRDX6/PRXL2A/ABCG2/ABCB1",21
"GO:0098754","detoxification","17/220","168/18805",0.101190476190476,8.64948593073593,10.8356275167877,1.34358032348604e-11,4.60008313253532e-09,4.07670556047211e-09,"MB/UGT1A7/UGT1A10/GSTA1/MT1E/MT1M/MT1H/MT1X/MT1F/MT1G/SLC22A5/AQP8/SLC30A10/PRDX6/PRXL2A/ABCG2/ABCB1",17
"GO:0042573","retinoic acid metabolic process","9/220","33/18805",0.272727272727273,23.3119834710744,13.9570956776317,1.05346359040517e-10,3.20604086013306e-08,2.84127139119803e-08,"UGT1A9/UGT1A1/UGT1A3/UGT1A8/UGT1A7/ADH1C/ADH6/ADH1A/CYP2S1",9
"GO:0042180","ketone metabolic process","18/220","227/18805",0.079295154185022,6.77793352022427,9.52886488534842,1.950712286615e-10,5.34300095303849e-08,4.73509740308863e-08,"UGT1A9/UGT1A6/UGT1A1/UGT1A4/UGT1A3/UGT1A8/UGT1A7/UGT1A10/CYP2B6/BMP5/NR1H4/HSD11B2/PPARG/CYP4F2/CYP4F12/SCNN1B/CLCN2/FMO4",18
"GO:0008210","estrogen metabolic process","9/220","39/18805",0.230769230769231,19.7255244755245,12.7360752675007,5.44683535520035e-10,1.35626200344489e-07,1.20195237598967e-07,"DHRS11/UGT2B11/UGT2B15/UGT2B28/UGT1A1/UGT1A3/UGT1A7/HSD17B2/UGT2B17",9
"GO:0006066","alcohol metabolic process","21/220","368/18805",0.0570652173913043,4.87777915019763,8.17366871924211,2.45931150127074e-09,5.61337850165047e-07,4.97471256309678e-07,"UGT1A4/UGT1A3/ADH1C/ADH6/P2RY1/ADH1A/BMP5/NR1H4/VLDLR/HSD11B2/PRKG2/PCK1/EPHX2/AQP8/HMGCS2/ITPKA/NAAA/FMO5/SCNN1B/CLCN2/MOGAT2",21
"GO:0097501","stress response to metal ion","7/220","21/18805",0.333333333333333,28.4924242424242,13.7146214118044,2.75821104628175e-09,5.81133850443516e-07,5.15014953257142e-07,"MT1E/MT1M/MT1H/MT1X/MT1F/MT1G/SLC30A10",7
"GO:0045922","negative regulation of fatty acid metabolic process","9/220","49/18805",0.183673469387755,15.6999072356215,11.209795789423,4.77162901132496e-09,9.33535133001362e-07,8.27321541362057e-07,"UGT1A9/UGT1A6/UGT1A1/UGT1A4/UGT1A3/UGT1A8/UGT1A7/UGT1A10/FMO4",9
"GO:0006882","intracellular zinc ion homeostasis","8/220","35/18805",0.228571428571429,19.5376623376623,11.9429614938468,5.54158348672162e-09,9.75884614825868e-07,8.64852682226879e-07,"MT1E/MT1M/MT1H/MT1X/MT1F/MT1G/SLC1A1/SLC30A10",8
"GO:0061687","detoxification of inorganic compound","7/220","23/18805",0.304347826086957,26.0148221343874,13.0600728080459,5.700676829943e-09,9.75884614825868e-07,8.64852682226879e-07,"MT1E/MT1M/MT1H/MT1X/MT1F/MT1G/SLC30A10",7
"GO:0010565","regulation of ketone metabolic process","13/220","142/18805",0.0915492957746479,7.82538412291933,8.88251032513258,1.24338233602869e-08,2.00330836375446e-06,1.77538059868865e-06,"UGT1A9/UGT1A6/UGT1A1/UGT1A4/UGT1A3/UGT1A8/UGT1A7/UGT1A10/BMP5/NR1H4/PPARG/CLCN2/FMO4",13
"GO:0010273","detoxification of copper ion","6/220","16/18805",0.375,32.0539772727273,13.5201206731169,1.73921296778202e-08,2.50721279934471e-06,2.22195296604174e-06,"MT1E/MT1M/MT1H/MT1X/MT1F/MT1G",6
"GO:1990169","stress response to copper ion","6/220","16/18805",0.375,32.0539772727273,13.5201206731169,1.73921296778202e-08,2.50721279934471e-06,2.22195296604174e-06,"MT1E/MT1M/MT1H/MT1X/MT1F/MT1G",6
"GO:0120254","olefinic compound metabolic process","13/220","165/18805",0.0787878787878788,6.73457300275482,8.04961821745385,7.49493723228136e-08,1.02643165396093e-05,9.09648697770569e-06,"ADH1C/ADH6/CYP2B6/ADH1A/GSTA1/BMP5/CYP2S1/HSD11B2/EPHX2/CYP4F2/CYP4F12/SCNN1B/CLCN2",13
"GO:0062012","regulation of small molecule metabolic process","18/220","347/18805",0.0518731988472622,4.43397956510348,7.02465988881785,1.50434692890122e-07,1.92041474589338e-05,1.70191825830793e-05,"UGT1A9/UGT1A6/UGT1A1/UGT1A4/UGT1A3/UGT1A8/UGT1A7/UGT1A10/P2RY1/BMP5/NR1H4/EPHX2/PPARG/AQP8/SLC4A4/FMO5/CLCN2/FMO4",18
"GO:0009812","flavonoid metabolic process","5/220","12/18805",0.416666666666667,35.6155303030303,13.0502470848755,1.5514411078673e-07,1.92041474589338e-05,1.70191825830793e-05,"UGT1A9/UGT1A1/UGT1A8/UGT1A7/UGT1A10",5
"GO:0015711","organic anion transport","21/220","469/18805",0.0447761194029851,3.82734056987788,6.74632757741904,1.6126155222909e-07,1.92041474589338e-05,1.70191825830793e-05,"SLC16A1/UGT1A3/SLC26A2/SLC23A1/SLC51A/SLC38A4/ABAT/SLC16A9/PPARG/SLC51B/SLC3A1/SLC1A1/BEST2/BEST4/SLC17A4/ABCG2/SLC4A4/SLC39A5/CYP4F2/EDN1/ABCB1",21
"GO:0010043","response to zinc ion","8/220","53/18805",0.150943396226415,12.9022298456261,9.44055766428715,1.74166148597681e-07,1.98767117087104e-05,1.76152253800988e-05,"OTC/MT1E/MT1M/MT1H/MT1X/MT1F/MT1G/SLC30A10",8
"GO:0006720","isoprenoid metabolic process","11/220","122/18805",0.0901639344262295,7.70696721311475,8.08607882634023,1.97025136588555e-07,2.15860739646421e-05,1.91301037883456e-05,"UGT1A9/UGT1A1/UGT1A3/UGT1A8/UGT1A7/ADH1C/ADH6/ADH1A/CYP2S1/PHYH/HMGCS2",11
"GO:0071294","cellular response to zinc ion","6/220","24/18805",0.25,21.3693181818182,10.8637042913249,2.70313979263791e-07,2.74542896505824e-05,2.4330659262598e-05,"MT1E/MT1M/MT1H/MT1X/MT1F/MT1G",6
"GO:0006721","terpenoid metabolic process","10/220","100/18805",0.1,8.54772727272727,8.23365227401275,2.70633742448239e-07,2.74542896505824e-05,2.4330659262598e-05,"UGT1A9/UGT1A1/UGT1A3/UGT1A8/UGT1A7/ADH1C/ADH6/ADH1A/CYP2S1/HMGCS2",10
"GO:0071280","cellular response to copper ion","6/220","25/18805",0.24,20.5145454545455,10.62272232258,3.52215973998814e-07,3.44542697422411e-05,3.05342118812505e-05,"MT1E/MT1M/MT1H/MT1X/MT1F/MT1G",6
"GO:0071276","cellular response to cadmium ion","6/220","26/18805",0.230769230769231,19.7255244755245,10.3953618808228,4.53426865522402e-07,4.28253856781331e-05,3.79528984353779e-05,"MT1E/MT1M/MT1H/MT1X/MT1F/MT1G",6
"GO:0001523","retinoid metabolic process","9/220","84/18805",0.107142857142857,9.15827922077922,8.15321444996075,6.00009310347099e-07,5.37434577187684e-05,4.76287594394727e-05,"UGT1A9/UGT1A1/UGT1A3/UGT1A8/UGT1A7/ADH1C/ADH6/ADH1A/CYP2S1",9
"GO:0019217","regulation of fatty acid metabolic process","10/220","109/18805",0.0917431192660551,7.8419516263553,7.79424544003152,6.08268415217898e-07,5.37434577187684e-05,4.76287594394727e-05,"UGT1A9/UGT1A6/UGT1A1/UGT1A4/UGT1A3/UGT1A8/UGT1A7/UGT1A10/PPARG/FMO4",10
"GO:0019216","regulation of lipid metabolic process","17/220","343/18805",0.0495626822157434,4.23648290485025,6.5816712088263,6.37695164253999e-07,5.45827204653657e-05,4.8372534499004e-05,"UGT1A9/UGT1A6/UGT1A1/UGT1A4/UGT1A3/UGT1A8/UGT1A7/UGT1A10/BMP5/NR1H4/PCK1/EPHX2/PPARG/AQP8/FMO5/CLCN2/FMO4",17
"GO:0015698","inorganic anion transport","12/220","173/18805",0.069364161849711,5.92905937992643,7.08618592214464,9.47091748315567e-07,7.86086151101921e-05,6.96648667182041e-05,"SLC26A2/CA7/PRKG2/SLC1A1/BEST2/CA2/BEST4/SLC17A4/FXYD3/SLC4A4/ABCB1/CLCN2",12
"GO:0016101","diterpenoid metabolic process","9/220","89/18805",0.101123595505618,8.64376915219612,7.8641398228719,9.84932656439883e-07,7.93450160584953e-05,7.03174831501663e-05,"UGT1A9/UGT1A1/UGT1A3/UGT1A8/UGT1A7/ADH1C/ADH6/ADH1A/CYP2S1",9
